millis;pwm fill factor;sensor distance in mm
84786;0.00;255
84799;0.00;255
84812;0.00;255
84826;0.00;255
84840;0.00;255
84852;0.00;255
84866;0.00;255
84879;0.00;255
84892;0.00;255
84905;0.70;255
84919;0.70;255
84932;0.70;255
84945;0.70;255
84960;0.70;255
84973;0.70;255
84986;0.70;255
85001;0.70;255
85014;0.70;255
85027;0.70;255
85041;0.70;255
85055;0.70;255
85068;0.70;255
85081;0.70;255
85095;0.70;255
85108;0.70;255
85122;0.70;255
85135;0.70;255
85148;0.70;255
85161;0.70;255
85175;0.70;255
85188;0.70;255
85201;0.70;255
85215;0.70;255
85228;0.70;255
85240;0.70;255
85255;0.70;255
85268;0.70;255
85281;0.70;255
85295;0.70;255
85308;0.70;255
85320;0.70;255
85334;0.70;255
85347;0.70;255
85360;0.70;255
85373;0.70;255
85387;0.70;255
85400;0.70;255
85413;0.70;255
85427;0.70;255
85440;0.70;255
85453;0.70;255
85467;0.70;255
85480;0.70;255
85493;0.70;255
85507;0.70;255
85519;0.70;255
85532;0.70;255
85545;0.70;255
85559;0.70;255
85572;0.70;255
85585;0.70;255
85599;0.70;255
85612;0.70;255
85625;0.70;255
85639;0.70;255
85652;0.70;255
85665;0.70;255
85679;0.70;255
85692;0.70;255
85705;0.70;255
85718;0.70;255
85731;0.70;255
85744;0.70;255
85757;0.70;255
85771;0.70;255
85784;0.70;255
85797;0.70;255
85811;0.70;255
85824;0.70;255
85836;0.70;255
85850;0.70;255
85863;0.70;255
85876;0.70;255
85890;0.70;255
85903;0.70;255
85916;0.70;255
85929;0.70;255
85943;0.70;255
85955;0.70;255
85968;0.70;255
85982;0.70;255
85995;0.70;255
86008;0.70;255
86022;0.70;255
86035;0.70;255
86048;0.70;255
86062;0.70;255
86074;0.70;255
86087;0.70;255
86100;0.70;255
86114;0.70;255
86127;0.70;255
86140;0.70;255
86154;0.70;255
86167;0.70;255
86180;0.70;255
86193;0.70;255
86206;0.70;255
86219;0.70;255
86233;0.70;255
86246;0.70;255
86259;0.70;255
86273;0.70;255
86286;0.70;255
86299;0.70;255
86311;0.70;255
86325;0.70;255
86338;0.70;255
86351;0.70;255
86365;0.70;255
86378;0.70;255
86391;0.70;255
86405;0.70;255
86418;0.70;255
86430;0.70;255
86444;0.70;255
86457;0.70;255
86470;0.70;255
86483;0.70;255
86497;0.70;255
86510;0.70;255
86523;0.70;255
86537;0.70;255
86549;0.70;255
86562;0.70;255
86576;0.70;255
86589;0.70;255
86602;0.70;255
86618;0.70;255
86631;0.70;255
86644;0.70;255
86658;0.70;255
86670;0.70;255
86683;0.70;255
86696;0.70;255
86710;0.70;255
86723;0.70;255
86736;0.70;255
86750;0.70;255
86763;0.70;255
86776;0.70;255
86789;0.70;255
86802;0.70;255
86815;0.70;255
86829;0.70;255
86842;0.70;255
86855;0.70;255
86868;0.70;255
86882;0.70;255
86895;0.70;255
86907;0.70;255
86921;0.70;255
86934;0.70;255
86947;0.70;255
86961;0.70;255
86974;0.70;255
86987;0.70;255
87001;0.70;255
87014;0.70;194
87026;0.70;190
87040;0.70;188
87053;0.70;181
87066;0.70;181
87079;0.70;174
87093;0.70;176
87106;0.70;167
87119;0.70;164
87132;0.70;157
87144;0.70;154
87156;0.70;151
87170;0.70;145
87182;0.70;143
87194;0.70;139
87206;0.70;134
87219;0.70;128
87232;0.70;120
87244;0.70;119
87257;0.70;112
87269;0.70;108
87282;0.70;104
87294;0.70;99 
87307;0.70;94
87319;0.70;91
87331;0.70;87
87343;0.70;80
87355;0.70;77
87366;0.70;72
87378;0.70;68
87390;0.70;62
87402;0.70;57
87413;0.70;54
87425;0.70;50
87436;0.70;43
87447;0.70;36
87458;0.70;31
87469;0.70;26
87480;0.70;23
87491;0.70;23
87502;0.70;26
87514;0.70;24
87525;0.70;23
87535;0.70;24
87546;0.70;24
87558;0.70;25 
87569;0.70;22
87580;0.70;23
87591;0.70;22
87603;0.70;22
87613;0.70;21
87624;0.70;21
87635;0.70;22 
87647;0.70;23
87658;0.70;22
87669;0.70;22
87680;0.70;22
87691;0.70;22
87702;0.70;23
87713;0.70;24
87725;0.70;22
87736;0.70;23
87746;0.70;22
87757;0.70;21
87769;0.70;22
87780;0.70;21
87791;0.70;23
87802;0.70;23
87813;0.70;21
87824;0.70;21
87835;0.70;20
87846;0.70;21
87858;0.70;22
87869;0.70;22
87880;0.70;24
87890;0.70;22
87902;0.70;22
87913;0.70;22
87924;0.70;23
87936;0.70;22
87947;0.70;22
87958;0.70;21
87968;0.70;21
87980;0.70;24
87991;0.70;21
88002;0.70;22
88013;0.70;22
88025;0.70;22
88035;0.70;21
88046;0.70;21
88057;0.70;23 
88069;0.70;21
88080;0.70;21
88091;0.70;20
88101;0.70;21
88113;0.70;22
88124;0.70;22
88135;0.70;21
88146;0.70;22
88158;0.70;24
88168;0.70;21
88179;0.70;22
88190;0.70;24
88202;0.70;23
88213;0.70;22
88224;0.70;23
88236;0.70;23
88246;0.70;22
88257;0.70;23
88268;0.70;24
88280;0.70;24
88291;0.70;22
88302;0.70;23
88312;0.70;20
88324;0.70;21
88335;0.70;23
88346;0.70;22
88357;0.70;23
88369;0.70;23
88380;0.70;22
88390;0.70;22
88401;0.70;22
88413;0.70;23
88424;0.70;23
88435;0.70;22
88446;0.70;22
88457;0.70;21
88468;0.70;21
88479;0.70;23
88491;0.70;22
88502;0.70;22
88513;0.70;21
88523;0.70;21
88535;0.70;21
88546;0.70;23
88557;0.70;22 
88568;0.70;25
88580;0.70;22
88591;0.70;23
88601;0.70;22
88612;0.70;24
88624;0.70;24
88635;0.70;22
88646;0.70;24
88657;0.70;22
88669;0.70;22
88679;0.70;20
88690;0.70;23
88701;0.70;23
88713;0.70;23
88724;0.70;22
88735;0.70;23
88745;0.70;24
88757;0.70;24
88768;0.70;24
88779;0.70;24
88791;0.70;23
88802;0.70;22
88813;0.70;22
88823;0.70;21
88835;0.70;23
88846;0.70;22
88857;0.70;23
88868;0.70;21
88880;0.70;22
88890;0.70;20
88901;0.70;23
88912;0.70;22
88924;0.70;23
88935;0.70;24
88946;0.70;24
88956;0.70;23
88968;0.70;22
88979;0.70;22
88990;0.70;20
89001;0.70;22
89013;0.70;21
89024;0.70;22
89034;0.70;21
89046;0.70;21
89057;0.70;24 
89068;0.70;22
89079;0.70;22
89091;0.70;22
89101;0.70;23
89112;0.70;23
89123;0.70;23
89135;0.70;22
89146;0.70;20
89157;0.70;23
89168;0.70;23
89179;0.70;21
89190;0.70;24
89201;0.70;23
89212;0.70;23
89224;0.70;21
89235;0.70;22
89245;0.70;22
89256;0.70;23
89268;0.70;21
89279;0.70;23
89290;0.70;22
89302;0.70;21
89313;0.70;22
89323;0.70;22
89334;0.70;21
89346;0.70;20
89357;0.70;23
89368;0.70;23
89379;0.70;23
89390;0.70;22
89401;0.70;23
89412;0.70;22
89423;0.70;21
89435;0.70;24
89446;0.70;21
89457;0.70;21
89467;0.70;22
89479;0.70;23
89490;0.70;22
89501;0.70;22
89512;0.70;22
89524;0.70;21
89534;0.70;22
89545;0.70;21
89559;0.70;24
89570;0.70;23
89581;0.70;24
89592;0.70;23
89604;0.70;23
89614;0.70;23
89625;0.70;21
89636;0.70;22
89648;0.70;23
89659;0.70;22
89670;0.70;22
89680;0.70;22
89692;0.70;22
89703;0.70;22
89714;0.70;23
89725;0.70;22
89737;0.70;21
89747;0.70;20
89758;0.70;22
89769;0.70;22 
89781;0.70;23
89792;0.70;22
89803;0.70;21
89814;0.70;24
89825;0.70;22
89836;0.70;21
89847;0.70;24
89859;0.70;22
89870;0.70;20
89880;0.70;21
89891;0.70;20
89903;0.70;21
89914;0.70;22
89925;0.70;20
89936;0.70;22
89948;0.70;22
89958;0.70;22
89969;0.70;22
89980;0.70;23
89992;0.70;21
90003;0.70;23
90014;0.70;22
90024;0.70;22
90036;0.70;23
90047;0.70;22
90058;0.70;22
90070;0.70;22
90081;0.70;23
90092;0.70;22
90102;0.70;24
90114;0.70;21
90125;0.70;22
90136;0.70;21
90147;0.70;21
90159;0.70;21
90169;0.70;21
90180;0.70;21
90191;0.70;22
90203;0.70;22
90214;0.70;22
90225;0.70;23
90236;0.70;23
90247;0.70;23
90258;0.70;23
90269;0.70;22 
90280;0.70;22
90292;0.70;22
90303;0.70;21
90313;0.70;21
90324;0.70;22
90336;0.70;22
90347;0.70;22
90358;0.70;23
90370;0.70;23
90380;0.70;21
90391;0.70;22
90402;0.70;22
90414;0.70;22
90425;0.70;23
90436;0.70;22
90447;0.70;22
90458;0.70;21
90469;0.70;23
90480;0.70;24
90491;0.70;21
90503;0.70;23
90514;0.70;22
90524;0.70;22
90535;0.70;22
90547;0.70;23
90558;0.70;23
90569;0.70;22
90580;0.70;21
90592;0.70;23
90602;0.70;23
90613;0.70;22
90625;0.70;23
90636;0.70;22
90647;0.70;22
90658;0.70;24
90669;0.70;23
90680;0.70;23
90691;0.70;23 
90702;0.70;25
90714;0.70;22
90725;0.70;23
90736;0.70;21
90746;0.70;23
90758;0.70;24
90769;0.70;23 
90780;0.70;23
90791;0.70;21
90803;0.70;23
90813;0.70;22
90824;0.70;22
90835;0.70;25
90847;0.70;22
90858;0.70;20
90869;0.70;23
90880;0.70;22
90891;0.70;22
90902;0.70;21
90913;0.70;22
90925;0.70;23
90936;0.70;23
90947;0.70;22
90957;0.70;22
90969;0.70;22
90980;0.70;22
90991;0.70;24
91002;0.70;23
91014;0.70;21
91025;0.70;24
91035;0.70;22
91046;0.70;23
91058;0.70;24
91069;0.70;23
91080;0.70;23
91091;0.70;22
91102;0.70;24
91113;0.70;20
91124;0.70;24
91136;0.70;23
91147;0.70;22
91158;0.70;23
91168;0.70;22
91180;0.70;23
91191;0.70;24
91202;0.70;23
91213;0.70;21
91225;0.70;22
91236;0.70;22
91246;0.70;21
91257;0.70;23
91269;0.70;21 
91280;0.70;22
91291;0.70;22
91302;0.70;24
91313;0.70;23
91324;0.70;22
91335;0.70;23
91346;0.70;23
91358;0.70;23
91369;0.70;24
91380;0.70;23
91390;0.70;22
91402;0.70;23
91413;0.70;23
91424;0.70;23
91436;0.70;23
91447;0.70;22
91457;0.70;23
91468;0.70;22
91480;0.70;23
91491;0.70;23
91502;0.70;23
91513;0.70;20
91525;0.70;22
91535;0.70;22
91546;0.70;21
91557;0.70;23
91569;0.70;21
91580;0.70;23
91591;0.70;21
91601;0.70;23
91613;0.70;23
91624;0.70;22
91635;0.70;22
91646;0.70;22
91658;0.70;23
91669;0.70;23
91679;0.70;21
91691;0.70;21
91702;0.70;23
91713;0.70;23
91724;0.70;22
91736;0.70;23
91746;0.70;23
91757;0.70;22
91768;0.70;23 
91780;0.70;23
91791;0.70;23
91802;0.70;21
91813;0.70;23
91824;0.70;24
91835;0.70;24
91846;0.70;22 
91857;0.70;23
91869;0.70;23
91880;0.70;23
91890;0.70;24
91901;0.70;22
91913;0.70;22
91924;0.70;24
91935;0.70;22
91947;0.70;23
91958;0.70;22
91968;0.70;23
91979;0.70;21
91991;0.70;23
92002;0.70;23
92013;0.70;22
92024;0.70;24
92035;0.70;22
92046;0.70;21
92057;0.70;21
92068;0.70;24
92080;0.70;21
92091;0.70;24
92102;0.70;21
92112;0.70;23
92124;0.70;22
92135;0.70;24
92146;0.70;22
92157;0.70;23
92169;0.70;23
92179;0.70;23
92190;0.70;22
92201;0.70;22
92213;0.70;24
92224;0.70;25
92235;0.70;23
92246;0.70;22
92257;0.70;23
92268;0.70;21 
92279;0.70;22
92291;0.70;22
92302;0.70;22
92312;0.70;24
92323;0.70;22
92335;0.70;22
92346;0.70;22
92357;0.70;22
92368;0.70;22
92380;0.70;22
92392;0.70;22
92403;0.70;24
92414;0.70;23
92426;0.70;23
92437;0.70;22
92448;0.70;22
92459;0.70;21
92470;0.70;23
92481;0.70;24 
92492;0.70;23
92504;0.70;23
92515;0.70;23
92525;0.70;23
92536;0.70;22
92548;0.70;21
92559;0.70;23
92570;0.70;22
92581;0.70;23
92593;0.70;23
92603;0.70;21
92614;0.70;23
92625;0.70;22
92637;0.70;22
92648;0.70;23
92659;0.70;23
92669;0.70;23
92681;0.70;23
92692;0.70;22
92703;0.70;23
92715;0.70;23
92726;0.70;23
92737;0.70;22
92747;0.70;23
92759;0.70;22
92770;0.70;22
92781;0.70;23
92792;0.70;23
92804;0.70;23
92814;0.70;24
92825;0.70;24
92836;0.70;22
92848;0.70;24
92859;0.70;22
92870;0.70;22
92880;0.70;22
92892;0.70;22
92903;0.70;23
92914;0.70;22
92925;0.70;22
92937;0.70;24
92948;0.70;22
92958;0.70;23
92969;0.70;22
92981;0.70;23 
92992;0.70;21
93003;0.70;23
93015;0.70;22
93025;0.70;23
93036;0.70;23
93047;0.70;23
93059;0.70;21
93070;0.70;20
93081;0.70;23
93091;0.70;22
93103;0.70;21
93114;0.70;23
93125;0.70;22
93136;0.70;23
93148;0.70;22
93159;0.70;22
93169;0.70;22
93180;0.70;21
93192;0.70;23
93203;0.70;23
93214;0.70;23
93225;0.70;23
93236;0.70;24
93247;0.70;23
93258;0.70;23
93270;0.70;23
93281;0.70;21
93292;0.70;20
93303;0.00;21
93314;0.00;23
93325;0.00;22
93336;0.00;21
93347;0.00;22
93359;0.00;22
93370;0.00;24
93380;0.00;22
93391;0.00;26
93403;0.00;26 
93414;0.00;26
93425;0.00;29
93436;0.00;29
93447;0.00;30
93458;0.00;37
93469;0.00;38
93480;0.00;38
93492;0.00;43
93503;0.00;50
93513;0.00;52
93524;0.00;54
93537;0.00;61
93548;0.00;66
93560;0.00;73
93572;0.00;79
93584;0.00;86
93595;0.00;92
93607;0.00;101
93620;0.00;112
93632;0.00;124
93644;0.00;133
93658;0.00;149
93670;0.00;157
93682;0.00;173
93696;0.00;183
93709;0.00;255
93722;0.00;255
93734;0.00;255
93748;0.00;255
93761;0.00;255
93774;0.00;255
93788;0.00;255
93802;0.00;255
93815;0.00;255
93830;0.00;255
93843;0.00;255
93856;0.00;255
93870;0.00;255
93883;0.00;255
93896;0.00;255
93911;0.00;255
93924;0.00;255
93937;0.00;255
93952;0.00;255
93965;0.00;255 
93979;0.00;255
93992;0.00;255
94006;0.00;255
94019;0.00;255
94032;0.00;255
94047;0.00;255
94059;0.00;255
94072;0.00;255
94086;0.00;255
94099;0.00;255
94113;0.00;255
94127;0.00;255
94141;0.00;255
94154;0.00;255
94167;0.00;255
94181;0.00;255
94194;0.00;255
94208;0.00;255
94221;0.00;255
94235;0.00;255
94248;0.00;255
94263;0.00;255
94276;0.00;255
94289;0.00;255
94302;0.00;255
94315;0.00;255
94329;0.00;255
94343;0.00;255
94356;0.00;255
94368;0.00;255
94383;0.00;255
94396;0.00;255
94409;0.00;255
94423;0.00;255
94437;0.00;255
94450;0.00;255
94464;0.00;255
94478;0.00;255
94491;0.00;255
94505;0.00;255
94519;0.00;255
94532;0.00;255
94546;0.00;255
94560;0.00;255
94573;0.00;255
94586;0.00;255
94600;0.00;255
94613;0.00;255
94626;0.00;255
94640;0.00;255
94653;0.00;255
94666;0.00;255
94680;0.00;255
94694;0.00;255
94707;0.00;255
94722;0.00;255
94735;0.00;255
94748;0.00;255
94761;0.00;255
94775;0.00;255
94788;0.00;255
94801;0.00;255
94816;0.00;255
94829;0.00;255
94843;0.00;255
94857;0.00;255
94870;0.00;255
94883;0.00;255
94898;0.00;255
94911;0.00;255
94923;0.00;255
94937;0.00;255
94950;0.00;255
94963;0.00;255
94977;0.00;255
94990;0.00;255
95003;0.00;255
95016;0.00;255
95031;0.00;255
95044;0.00;255
95057;0.00;255
95071;0.00;255
95084;0.00;255
95098;0.00;255
95112;0.00;255
95125;0.00;255 
95138;0.00;255
95152;0.00;255
95165;0.00;255
95177;0.00;255
95192;0.00;255
95205;0.00;255
95218;0.00;255
95232;0.00;255
95244;0.00;255
95258;0.00;255
95272;0.00;255
95285;0.00;255
95299;0.00;255
95312;0.00;255
95326;0.00;255
95339;0.00;255
95353;0.00;255
95367;0.00;255
95381;0.00;255
95394;0.00;255
95408;0.00;255
95422;0.00;255
95435;0.00;255
95449;0.00;255
95462;0.00;255
95475;0.00;255
95489;0.00;255
95502;0.00;255
95515;0.00;255
95529;0.00;255
95543;0.00;255
95556;0.00;255
95572;0.00;255
95586;0.00;255
95600;0.00;255
95613;0.00;255
95627;0.00;255
95640;0.00;255
95653;0.00;255
95667;0.00;255
95680;0.00;255
95693;0.00;255 
95708;0.00;255
95721;0.00;255
95734;0.00;255
95748;0.00;255
95761;0.00;255
95775;0.00;255
95789;0.00;255
95802;0.00;255
95815;0.00;255
95828;0.00;255
95842;0.00;255
95855;0.00;255
95868;0.00;255
95882;0.00;255
95895;0.00;255
95908;0.00;255
95923;0.00;255
95936;0.00;255
95949;0.00;255
95963;0.00;255
95976;0.00;255
95990;0.00;255
96004;0.00;255
96018;0.00;255
96031;0.00;255
96045;0.00;255
96058;0.00;255
96071;0.00;255
96086;0.00;255
96099;0.00;255
96112;0.00;255
96125;0.00;255
96138;0.00;255
96152;0.00;255
96166;0.00;255
96179;0.00;255
96192;0.00;255
96206;0.00;255
96220;0.00;255
96234;0.00;255
96247;0.00;255
96261;0.00;255
96274;0.00;255
96287;0.00;255
96302;0.00;255
96315;0.00;255
96329;0.00;255
96343;0.00;255
96356;0.00;255
96370;0.00;255
96384;0.00;255
96397;0.00;255
96410;0.00;255
96423;0.00;255
96437;0.00;255
96451;0.00;255
96464;0.00;255
96478;0.00;255
96491;0.00;255
96505;0.00;255
96519;0.00;255
96533;0.00;255
96546;0.00;255
96561;0.00;255
96574;0.00;255
96587;0.00;255
96601;0.00;255
96615;0.00;255
96628;0.00;255
96643;0.00;255
96656;0.00;255
96670;0.00;255
96684;0.00;255
96697;0.00;255
96710;0.00;255
96723;0.00;255
96738;0.00;255
96750;0.00;255
96763;0.00;255
96777;0.00;255
96791;0.00;255
96804;0.00;255
96818;0.00;255
96831;0.00;255
96845;0.00;255
96859;0.00;255
96873;0.00;255
96886;0.00;255
96900;0.00;255
96913;0.00;255
96926;0.00;255
96940;0.00;255
96954;0.00;255
96967;0.00;255
96980;0.00;255
96995;0.00;255
97008;0.00;255 
97022;0.00;255
97036;0.00;255
97049;0.00;255
97062;0.00;255
97077;0.00;255
97090;0.00;255
97102;0.00;255
97117;0.00;255
97131;0.00;255
97143;0.00;255
97157;0.00;255
97170;0.00;255
97184;0.00;255
97198;0.00;255
97210;0.00;255
97223;0.00;255
97236;0.00;255
97251;0.00;255
97264;0.00;255
97277;0.00;255
97291;0.00;255
97305;0.00;255
97318;0.00;255
97333;0.00;255
97346;0.00;255
97358;0.00;255
97373;0.00;255
97386;0.00;255
97399;0.00;255
97414;0.00;255
97427;0.00;255
97441;0.00;255
97455;0.00;255
97468;0.00;255
97481;0.00;255
97495;0.00;255
97509;0.00;255
97522;0.00;255
97534;0.00;255
97549;0.00;255
97562;0.00;255
97575;0.00;255
97589;0.00;255
97602;0.00;255
97616;0.00;255
97630;0.00;255
97643;0.00;255
97657;0.00;255
97671;0.00;255
97684;0.00;255
97698;0.00;255
97712;0.00;255
97725;0.00;255
97739;0.00;255
97753;0.00;255
97767;0.00;255
97780;0.00;255
97794;0.00;255
97807;0.00;255
97820;0.00;255
97833;0.00;255
97847;0.00;255
97860;0.00;255
97873;0.00;255
97887;0.00;255
97900;0.00;255
97913;0.00;255
97927;0.00;255
97941;0.00;255
97954;0.00;255
97968;0.00;255
97981;0.00;255
97994;0.00;255
98008;0.00;255
98021;0.00;255
98034;0.00;255
98049;0.00;255
98062;0.00;255
98076;0.00;255
98089;0.00;255
98103;0.00;255
98117;0.00;255
98130;0.00;255
98145;0.00;255
98158;0.00;255
98172;0.00;255
98186;0.00;255
98199;0.00;255
98212;0.00;255
98227;0.00;255
98239;0.00;255
98252;0.00;255
98266;0.00;255
98279;0.00;255
98292;0.00;255
98306;0.00;255
98319;0.00;255
98332;0.00;255
98347;0.00;255
98360;0.00;255
98373;0.00;255
98385;0.00;255
98399;0.00;255
98412;0.00;255
98426;0.00;255
98440;0.00;255
98452;0.00;255
98465;0.00;255
98479;0.00;255
98492;0.00;255
98506;0.00;255
98520;0.00;255
98533;0.00;255
98546;0.00;255
98561;0.00;255
98573;0.00;255
98587;0.00;255
98600;0.00;255
98614;0.00;255
98627;0.00;255
98640;0.00;255
98654;0.00;255
98668;0.00;255
98680;0.00;255
98695;0.00;255
98708;0.00;255
98721;0.00;255
98735;0.00;255
98749;0.00;255
98762;0.00;255
98776;0.00;255
98789;0.00;255
98802;0.00;255
98816;0.00;255
98829;0.00;255
98842;0.00;255
98854;0.00;255
98868;0.00;255
98881;0.00;255
98894;0.00;255
98908;0.00;255
98921;0.00;255
98934;0.00;255
98948;0.00;255
98961;0.00;255
98974;0.00;255
98988;0.00;255 
99001;0.00;255
99016;0.00;255
99031;0.00;255
99044;0.00;255
99057;0.00;255
99070;0.00;255
99085;0.00;255
99098;0.00;255
99111;0.00;255
99126;0.00;255
99139;0.00;255
99152;0.00;255
99167;0.00;255
99180;0.00;255
99192;0.00;255
99206;0.00;255
99219;0.00;255
99232;0.00;255
99246;0.00;255
99259;0.00;255
99272;0.00;255
99286;0.00;255 
99300;0.00;255
99313;0.00;255
99326;0.00;255
99340;0.00;255
99353;0.00;255
99367;0.00;255
99381;0.00;255
99394;0.00;255
99408;0.00;255
99421;0.00;255
99435;0.00;255
99448;0.00;255
99462;0.00;255
99475;0.00;255
99489;0.00;255
99503;0.00;255
99516;0.00;255
99530;0.00;255
99544;0.00;255
99556;0.00;255
99569;0.00;255
99582;0.00;255
99596;0.00;255
99610;0.00;255
99623;0.00;255
99637;0.00;255
99651;0.00;255
99664;0.00;255
99678;0.00;255
99692;0.00;255
99705;0.00;255
99720;0.00;255
99733;0.00;255
99747;0.00;255
99761;0.00;255
99774;0.00;255
99788;0.00;255
99802;0.00;255 
99816;0.00;255
99829;0.00;255
99843;0.00;255
99856;0.00;255
99870;0.00;255
99883;0.00;255
99897;0.00;255
99910;0.00;255
99923;0.00;255
99937;0.00;255
99950;0.00;255
99964;0.00;255
99978;0.00;255
99990;0.00;255
100004;0.00;255
100019;0.00;255
100032;0.00;255
100046;0.00;255
100060;0.00;255
100073;0.00;255
100087;0.00;255
100101;0.00;255
100115;0.00;255
100128;0.00;255
100143;0.00;255
100156;0.00;255
100169;0.00;255
100183;0.00;255
100196;0.00;255
100209;0.00;255
100222;0.00;255
100237;0.00;255
100250;0.00;255
100263;0.00;255
100278;0.00;255
100291;0.00;255
100305;0.00;255
100319;0.00;255
100333;0.00;255
100346;0.00;255
100360;0.00;255
100374;0.00;255
100387;0.00;255
100401;0.00;255
100414;0.00;255
100427;0.00;255
100442;0.00;255
100455;0.00;255
100468;0.00;255
100483;0.00;255 
100496;0.00;255
100509;0.00;255
100523;0.00;255
100536;0.00;255
100549;0.00;255
100563;0.00;255
100577;0.00;255
100591;0.00;255
100604;0.00;255
100619;0.00;255
100632;0.00;255
100646;0.00;255
100661;0.00;255
100674;0.00;255
100687;0.00;255
100701;0.00;255
100715;0.00;255
100728;0.00;255
100743;0.00;255
100756;0.00;255
100769;0.00;255
100784;0.00;255
100797;0.00;255
100810;0.00;255
100824;0.00;255
100838;0.00;255
100851;0.00;255
100866;0.00;255
100879;0.00;255
100893;0.00;255
100907;0.00;255
100920;0.00;255
100934;0.00;255
100947;0.00;255
100961;0.00;255
100974;0.00;255
100987;0.00;255
101002;0.00;255
101015;0.00;255
101029;0.00;255
101043;0.00;255
101056;0.00;255
101070;0.00;255
101085;0.00;255
101098;0.00;255
101111;0.00;255
101126;0.00;255
101139;0.00;255
101152;0.00;255
101167;0.00;255
101180;0.00;255
101194;0.00;255
101208;0.00;255
101222;0.00;255
101235;0.00;255
101249;0.00;255
101263;0.00;255
101277;0.00;255
101289;0.00;255
101304;0.00;255
101318;0.00;255
101331;0.00;255
101346;0.00;255
101359;0.00;255
101373;0.00;255
101387;0.00;255
101400;0.00;255
101414;0.00;255
101428;0.00;255
101441;0.00;255
101455;0.00;255
101469;0.00;255
101482;0.00;255
101496;0.00;255
101511;0.00;255
101524;0.00;255
101538;0.00;255
101552;0.00;255
101565;0.00;255
101578;0.00;255
101592;0.00;255
101606;0.00;255
101619;0.00;255
101634;0.00;255
101647;0.00;255
101661;0.00;255
101675;0.00;255
101688;0.70;255
101701;0.70;255
101714;0.70;255 
101729;0.70;255
101742;0.70;255
101755;0.70;255
101770;0.70;255
101783;0.70;255
101796;0.70;255
101810;0.70;255
101823;0.70;255
101836;0.70;255
101850;0.70;255
101863;0.70;255
101876;0.70;255
101891;0.70;255
101904;0.70;255
101917;0.70;255
101931;0.70;255
101944;0.70;255
101956;0.70;255
101969;0.70;255
101983;0.70;255
101996;0.70;255
102009;0.70;255
102023;0.70;255
102036;0.70;255
102049;0.70;255
102063;0.70;255
102076;0.70;255
102089;0.70;255
102103;0.70;255
102116;0.70;255
102129;0.70;255
102142;0.70;255
102156;0.70;255
102169;0.70;255
102181;0.70;255
102195;0.70;255
102208;0.70;255
102221;0.70;255
102235;0.70;255
102248;0.70;255
102261;0.70;255
102275;0.70;255
102288;0.70;255
102301;0.70;255
102315;0.70;255
102328;0.70;255
102341;0.70;255
102354;0.70;255
102368;0.70;255
102381;0.70;255
102393;0.70;255
102407;0.70;255
102420;0.70;255
102433;0.70;255
102447;0.70;255
102460;0.70;255
102475;0.70;255
102489;0.70;255
102502;0.70;255
102515;0.70;255
102529;0.70;255
102542;0.70;255
102555;0.70;255
102568;0.70;255
102582;0.70;255
102595;0.70;255
102608;0.70;255
102621;0.70;255
102634;0.70;255
102647;0.70;255
102661;0.70;255
102674;0.70;255
102687;0.70;255
102701;0.70;255
102714;0.70;255
102727;0.70;255
102740;0.70;255
102754;0.70;255
102767;0.70;255
102780;0.70;255
102794;0.70;255
102807;0.70;255
102820;0.70;255
102833;0.70;255
102846;0.70;255
102859;0.70;255
102873;0.70;255
102886;0.70;255
102899;0.70;255
102913;0.70;255
102926;0.70;255
102939;0.70;255
102952;0.70;255
102966;0.70;255
102979;0.70;255
102992;0.70;255
103006;0.70;255
103019;0.70;255
103032;0.70;255
103045;0.70;255
103058;0.70;255
103071;0.70;255
103085;0.70;255
103098;0.70;255
103111;0.70;255
103124;0.70;255
103138;0.70;255
103151;0.70;255
103164;0.70;255
103178;0.70;255 
103191;0.70;255
103204;0.70;255
103218;0.70;255
103231;0.70;255
103243;0.70;255
103257;0.70;255
103270;0.70;255
103283;0.70;255
103297;0.70;255
103310;0.70;255
103323;0.70;255
103336;0.70;255
103350;0.70;255
103363;0.70;255
103376;0.70;255
103390;0.70;255
103403;0.70;255
103416;0.70;255
103430;0.70;255
103443;0.70;255
103456;0.70;255
103469;0.70;255
103482;0.70;255
103495;0.70;255
103508;0.70;255
103522;0.70;255
103535;0.70;255
103548;0.70;255
103562;0.70;255
103575;0.70;255
103588;0.70;255
103602;0.70;255
103615;0.70;255
103628;0.70;255
103642;0.70;255
103655;0.70;255
103668;0.70;255
103681;0.70;255
103694;0.70;255
103707;0.70;255
103720;0.70;255
103734;0.70;255
103747;0.70;255
103760;0.70;255
103774;0.70;255
103787;0.70;255
103800;0.70;255
103814;0.70;255
103827;0.70;255
103840;0.70;255
103854;0.70;193
103867;0.70;188
103880;0.70;187
103894;0.70;183
103906;0.70;178
103919;0.70;173
103932;0.70;173
103946;0.70;168
103959;0.70;163
103972;0.70;158
103986;0.70;157
103998;0.70;150
104011;0.70;145
104024;0.70;146
104036;0.70;137
104049;0.70;136
104061;0.70;130
104074;0.70;125
104086;0.70;120
104099;0.70;115
104112;0.70;113
104124;0.70;108
104136;0.70;103
104150;0.70;97
104162;0.70;93
104174;0.70;88
104185;0.70;88
104198;0.70;77
104209;0.70;77
104221;0.70;70
104232;0.70;65
104245;0.70;62
104256;0.70;58
